,label,x1,x2,x3,x4,x5,x6
156,33.23187513698237,0.4182674474397466,1.5213714147542958,1.1643925406468565,-1.5232524875091094,-0.9148606024160248,-1.1614242407594857
265,3.863353776232456,-1.4363295028899148,-0.931348873239762,-0.8190997318730913,-0.5481221799755168,0.5593872496415774,-1.6315997160398463
272,23.89057617082288,1.4509622612471222,1.1201629995677846,0.1511449285180321,-0.2867466200727188,1.4213126725567735,1.4287375975245633
644,-18.510664283303747,1.646617695717386,1.1049999022184334,-1.230186916390037,1.1645184216363964,-1.2228931369414464,-1.062713640186115
581,8.132959050156087,1.197623318582788,1.031988868602691,0.0939753452826876,-0.5872319204764034,-0.9778760510379032,0.8666824091053791
168,11.26282207312834,0.755582051229516,0.5907521446626655,0.5851818095019125,1.2831090424872436,-1.0895567966615831,-1.156991566599472
258,14.633479420264566,0.382699341031475,-0.0689999738911825,0.210024191370221,0.6098176647464509,1.0050994105403708,1.7087494334038815
877,4.5192687390616815,0.7185434871284433,-0.24314552731708,-1.2170497678748595,-0.9454565249913284,0.955608007364456,-0.7585235058559372
587,47.21899290921903,-0.448607962698913,-0.5263714210717039,0.8614723513745736,-1.0237077103402137,1.6630483271508922,-1.4394687087187317
758,26.30780818937354,0.1300464565943227,-0.2864040548391385,0.469156610809587,-0.7230257876614202,0.5853930687400765,0.8326237791989618
325,3.935782860348052,-0.4679417872968943,0.2691026594085661,-1.1562170524541162,-1.2562870179187846,0.9934876840477584,-0.8430850183893004
849,21.96390248786256,0.3111388110898701,-0.1742442630525391,0.282807308741683,-1.1833999061545382,0.2739217056712829,1.1374833154740371
741,-18.10081193452405,0.3730833830341632,-0.7436710327301218,-1.760774987751632,0.7252420512896697,0.4705395045689973,0.0901266682368025
0,27.060987674765915,-1.0961062119243488,-0.5493530106131312,1.4236196192297723,-1.094071386331891,-1.1981020524486576,1.4809170907470608
952,14.68626638511497,-0.0929885458966967,-1.3120660113456364,0.068917963037556,0.6408773280451481,0.3743841680663232,-1.0080630630169751
452,36.26747400368532,-0.0905175361878445,0.0627669553227015,1.0962453109556414,0.2053759646755309,1.4965939070379537,1.2623376514617617
175,-3.313515888543091,0.2285422606850768,0.5250486320814898,-0.4654003056704075,-0.1372551334342147,-1.468032192863831,-1.465009098404941
451,23.38422523959093,-1.6531426891918204,-0.2604929313679477,1.4589288889349663,1.1972312607585658,-0.7056227111399236,-0.7053538687608406
482,-0.050808835547337,0.3653847327472844,-1.5072908870673123,-0.4371108079868323,0.0374799948660718,-0.9572824332667388,-0.1744672496653293
269,11.10023900179901,-0.6387111275819648,-0.2638567111507415,0.1894999318368491,0.0365584737326008,-0.3751347837884194,-0.1323878941424453
66,22.39071717870485,1.0033244269122503,0.4616628252187902,0.8938385044381509,0.3175910930923963,-0.7203415698280329,-1.6832874677490972
381,35.79635761149242,1.6344984627871677,-0.0277595380264932,0.5560145218389757,-0.383369715513816,1.6274788892398535,-1.3784724831449873
894,36.38750420219685,-1.4121796271974398,-0.9811820885852096,1.0517776524879092,-0.8616526339418707,1.4701816842722772,1.145557707216286
800,21.764021618422497,0.5140026382873859,-0.7931854630214955,-0.2565714812136582,-1.3689729843333078,1.4593113616752014,1.5204930105828658
