,label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
4491,5659.479623014441,30.087820546651653,2.2340938837585584,-4.6813444490954295,29.51534130516471,29.953532904990816,20.6308198787722,26.503056899271407,6.924391450394852,5.337542992829262,7.220151923846753,-13.540430381144388,-19.04528036262625
712,66590.84225530058,0.6456019733945748,5.971239112173664,38.447001026492586,17.50524216972191,31.956215675724707,32.53430450176786,-37.05957839231482,41.48893470929799,31.46709487106924,3.0942857683444207,-9.562862683434306,12.169025490519036
9484,9165.646953018397,10.115196113855951,-4.89202142492031,10.398696964141996,35.545604068766096,45.80936312370822,20.369226651438268,-52.31250369993507,6.347000539013463,-58.67108356076186,3.692341560531729,-6.730217196870015,-13.083642242483416
4330,-46948.60125709247,34.24031066941352,-5.495541462450717,13.128338115030234,21.54965496604288,10.876586653307372,20.22690227098433,137.19293671360464,13.256583821754576,30.150777233327197,9.180124865355571,-9.838236470740922,-70.35591830293296
1396,38734.43604266516,-5.455930713666574,-10.945459136227637,40.02229652495086,31.5372422386621,11.531371847152707,21.2133871377961,2.0223292265506387,1.117916895304227,68.37085582798665,11.57822577785876,-7.842915934218514,24.56765733763194
7882,76651.07731525366,14.0755147667792,1.6329131226663556,34.58207359702292,22.598244300456955,19.18004783103723,23.19303295557759,28.306907682259475,2.0593135185008693,-3.3262912802800164,5.746373471805487,-9.026261515963585,51.50944609410448
5030,238926.72902217892,5.445132052657158,4.190213010165047,1.3029069756159384,33.933783471700394,36.64849610614462,30.3692815408343,-1.487964774893456,-5.108963251197364,13.659119835289989,-19.55008581334361,-10.42032798151863,-123.64480306262436
3149,128652.95456930404,0.5797575773431634,-9.498119482268784,48.26446507661484,42.30177335726384,21.49841916056852,31.083092760296232,35.84975585506008,-77.67511246931076,-40.45183996793736,-6.12073829187189,-13.905862330776506,45.20526470245877
8995,37768.69246155468,20.951127327552527,1.611856408195278,-7.183470752041128,12.90857204931196,14.375689147411212,32.125747879492266,-19.98453089777296,31.184401949241455,10.05773431097168,-0.5399126468474031,-9.604431276140122,8.834881771158715
4259,-12637.904775885794,1.681423767464833,7.169868235223352,53.86290494458432,34.32839720786424,12.626212842926543,11.27922234843116,54.4455597154832,5.903710265610346,-1.3645721583703694,-5.6984357602416615,-7.771610510081075,-5.108076971224906
8528,194194.49845635804,38.28596457919815,-0.6527917959616154,48.14558186235149,42.63436426906895,21.46978305032672,48.23066912420407,74.70353151994571,-45.692460276374746,4.310900702674625,2.920576191882271,-8.764991869718425,45.28705948541504
9326,41403.0410242662,40.773506726699694,-10.403052436585206,26.41899139160386,23.01329134698334,30.270211462813545,20.27321759691268,12.716776802277302,-20.36006690419188,8.67459325678654,-10.035353652422808,-7.208678257870121,23.052843990262947
2765,42241.91562798268,23.69645565623631,0.1542958523587394,10.922427503931775,9.80508647233483,26.332106122962024,3.068899018039626,21.587047121491484,31.6170480157106,1.5897145115307756,-11.18225936468404,-4.562912100548195,-74.22388805356744
8615,40332.32024934119,30.97918407958225,-12.707958515729182,5.278366534044848,43.89104306697576,21.353177602502896,48.18254785163985,-42.8071843412503,-1.8923506442652205,-41.88417196631642,9.52790033006912,-11.644174710358564,2.1420178426563288
5929,77644.39055943956,14.920813698649456,-4.545678439081176,48.18218756463419,9.080505139705094,46.734115700440185,42.1698564827684,53.97678072115215,-47.25233932173686,-54.81188579757877,12.329216711478336,-9.348424926469004,-42.848730075606646
1736,-9547.055540173404,-5.909027086358278,7.567629981804186,33.346785312236655,18.76064422926157,49.81159173229793,30.166330066579583,104.13710266994514,12.021695100392687,31.928405089272182,-19.31887520610463,-10.393642317855402,-0.1185787128820162
6588,39062.880705987016,3.984838175104312,0.7933118146893401,2.518703011121911,42.77745218315211,21.181479394302716,33.24399017606699,32.48298464480261,-5.092077316792535,15.45600575924377,-2.793869498430525,-9.035323227086243,-23.205586153168536
6219,101771.34822444686,28.896810029950817,-12.595692081697646,57.81039185503512,21.17844734300619,30.09674611869649,32.77471843602636,18.446323101011732,-10.228581011165334,-41.8463186865194,8.013670282510395,-8.926335244383013,-91.70315027180068
2820,24153.907479275156,3.733534401791644,6.942601358236969,-1.0077169313178471,22.830711677524533,32.714405639390286,30.78177898843941,-34.02941522193222,-3.4097274780702014,6.392336028120262,-11.763143596441555,-9.707978592512609,19.315915641763794
3705,76899.29242491392,12.054147806982575,4.4709356403252105,20.112831068137453,39.75809168377423,42.413559610635005,41.51281011101966,-15.976396511203294,-65.55033347662078,81.14507716479031,-7.259137834143681,-12.561352593748444,-20.24191652886519
6671,66892.40730574097,11.024751346342192,0.4498407013950753,38.33547847745416,41.33000255293578,23.3688890197644,30.98519640991108,-23.62278981714928,15.267889312988112,50.86031024923582,-25.159604766366968,-9.484824271307408,35.72946016749718
3524,17672.487062121734,31.749260954343296,-3.9791830398587775,2.051047310275628,26.37735703184889,45.9892249555228,10.2956708464826,101.7361506188888,-12.703437613177243,-32.31158855802212,-11.304212736277066,-7.068005883266768,-81.8780435364788
4536,53358.63795092227,21.83889733324078,2.167237496189588,16.458081264579704,7.931504790852697,40.63206147051756,23.18699193752785,-69.82870812609764,3.653088109748411,-39.80901515502698,6.3522666077412655,-11.429941401144994,58.811569486329326
6629,41243.92996379942,22.834952447856164,-5.661892107108404,17.015322267649992,10.46207023273333,11.19862657522491,46.37731271943469,86.41043845572892,-14.22715675532334,18.25336970619654,-2.344014812128303,-9.884420445873053,-35.974258683885935
2447,64453.342060776165,-0.6263241539906188,1.1933681384575283,45.5085162500758,35.67893015521793,45.07732663131648,25.865507480155102,82.76264773292294,-10.27937369943878,32.808037729557256,6.514868671353517,-10.65310570195738,-69.51640566520553
9195,57732.73488377645,2.5220353563578968,6.023178533401235,0.7218933609821434,14.813025861815165,53.16063216691532,10.206547772672776,12.73575675294734,7.332029815431806,-44.941227816794296,-5.098887335105489,-10.09998571589699,54.53430414916414
546,38987.695446721234,9.42197322337098,-10.990777771072953,14.057256152989714,43.76467964979561,45.93401811981579,6.6447572127638805,-42.02825586937073,-53.759518305751655,62.23230179600647,-14.488352665294284,-11.129948132336173,53.74855875376703
8704,49166.76477813595,25.797407581446283,-7.489770006237778,-6.393279054765274,13.917973316320708,51.32962629020466,48.9816868294418,-20.94762580748065,-39.05634948346663,76.84325544625116,-9.220322572893476,-8.22272381578652,-10.115983245146928
1706,68813.37898723572,40.65135922097886,-2.85596351495777,37.02153490595786,36.2724294338002,9.89420286737437,29.85876789778241,-27.592793870438555,26.949299489223357,47.83538358853329,16.143315394790665,-7.986728417078964,20.46046271081164
5409,102908.6660368238,20.25495878697453,2.797433926698398,28.884041822833936,12.319009143499468,22.258708819692075,43.31785461803796,30.89965228021747,27.225957410391697,51.08149322649604,-2.521958263965921,-10.382191008457424,51.27671973663151
3495,5252.491020232616,6.782095118573425,5.509617100985759,58.9294574095909,23.156961674840225,14.37496400867838,33.49585672686321,29.605952647230605,18.4554822345432,-17.2590435999826,-7.584313587438622,-7.646053335782263,-2.4371938247304565
1152,60255.99930193304,-0.3609808187971,-2.822140011409207,7.574284177676729,8.070866621004887,12.79961422764923,38.184676230067154,-64.03482982728835,25.02150735802386,92.70642152658344,-8.257792091730902,-10.216093208694716,6.924138925992881
3450,60588.187530853895,-2.2148041659966324,-1.1589224024321645,-4.247144636732757,8.828275280967231,44.63717973437518,53.35518558529502,76.59951058830163,-7.869575072256184,-6.0131535983800894,-1.9357632019412336,-9.557625546895569,-30.06245968906711
